203943.tsv,4
59986.tsv,5
4661.tsv,11
10082.tsv,16
35218.tsv,7
568.tsv,40
158860.tsv,6
93998.tsv,5
105121.tsv,5
47727.tsv,8
6746.tsv,5
40118.tsv,12
113847.tsv,5
3594.tsv,29
16494.tsv,4
74057.tsv,4
37478.tsv,5
1642.tsv,12
33.tsv,91
1649.tsv,16
176.tsv,78
18638.tsv,3
33187.tsv,6
9169.tsv,8
142.tsv,14
10707.tsv,15
76679.tsv,6
169983.tsv,3
7272.tsv,4
23413.tsv,4
102324.tsv,5
88127.tsv,11
2517.tsv,16
381.tsv,54
3591.tsv,10
247055.tsv,4
16774.tsv,6
127955.tsv,6
74078.tsv,11
8545.tsv,3
72141.tsv,5
190542.tsv,4
2580.tsv,15
90517.tsv,7
66290.tsv,5
17930.tsv,6
17404.tsv,10
61219.tsv,10
126350.tsv,7
50057.tsv,9
11542.tsv,15
6628.tsv,18
34240.tsv,7
1446.tsv,28
135019.tsv,6
13761.tsv,17
33649.tsv,10
144052.tsv,6
36405.tsv,6
114108.tsv,7
4912.tsv,24
18161.tsv,13
70732.tsv,11
34923.tsv,12
74117.tsv,9
152120.tsv,5
83388.tsv,7
5416.tsv,24
47764.tsv,11
146751.tsv,5
14696.tsv,14
255751.tsv,4
97372.tsv,6
49844.tsv,9
80648.tsv,7
18330.tsv,16
33214.tsv,12
107133.tsv,6
279016.tsv,3
9729.tsv,18
4624.tsv,15
155868.tsv,4
17230.tsv,4
130169.tsv,6
59267.tsv,6
132322.tsv,3
81180.tsv,8
302.tsv,38
228687.tsv,3
777.tsv,31
4807.tsv,24
18830.tsv,12
140835.tsv,4
19624.tsv,3
126997.tsv,6
4845.tsv,12
39860.tsv,10
27294.tsv,10
47.tsv,43
11012.tsv,14
190161.tsv,3
28546.tsv,9
66135.tsv,10
425.tsv,57
204261.tsv,5
25992.tsv,7
25834.tsv,4
67524.tsv,7
59346.tsv,3
115284.tsv,5
6845.tsv,13
63218.tsv,9
114488.tsv,6
65692.tsv,7
32582.tsv,11
124854.tsv,4
4393.tsv,19
111926.tsv,6
33104.tsv,9
32988.tsv,9
102213.tsv,6
41950.tsv,11
206726.tsv,4
12005.tsv,14
390.tsv,18
3712.tsv,28
97505.tsv,6
192407.tsv,5
160182.tsv,6
24824.tsv,15
38106.tsv,9
17175.tsv,11
1700.tsv,4
624.tsv,46
61276.tsv,9
20403.tsv,10
4071.tsv,13
12764.tsv,9
26241.tsv,14
18549.tsv,15
107485.tsv,7
37558.tsv,10
55769.tsv,9
3451.tsv,18
42221.tsv,13
10032.tsv,10
35581.tsv,7
15174.tsv,9
25527.tsv,7
2447.tsv,32
16865.tsv,17
449.tsv,50
7676.tsv,3
7986.tsv,5
16303.tsv,7
65966.tsv,7
4612.tsv,5
36718.tsv,12
30542.tsv,12
22713.tsv,15
69000.tsv,8
281558.tsv,3
88321.tsv,6
148.tsv,37
93650.tsv,11
41699.tsv,7
254445.tsv,3
12081.tsv,14
105921.tsv,6
160594.tsv,6
305458.tsv,3
14058.tsv,9
3204.tsv,31
73517.tsv,8
37675.tsv,13
4795.tsv,5
110089.tsv,6
7900.tsv,20
76982.tsv,4
12943.tsv,13
24018.tsv,11
3156.tsv,8
62754.tsv,5
9191.tsv,9
93432.tsv,7
40014.tsv,6
582.tsv,6
79222.tsv,6
60392.tsv,7
6565.tsv,18
3858.tsv,18
20452.tsv,16
16030.tsv,18
211217.tsv,3
142246.tsv,6
1086.tsv,23
39525.tsv,4
20009.tsv,4
44510.tsv,10
180972.tsv,4
4690.tsv,18
51076.tsv,9
5648.tsv,26
178011.tsv,3
12601.tsv,19
89752.tsv,7
12095.tsv,11
53139.tsv,6
11353.tsv,5
5269.tsv,17
48389.tsv,9
11159.tsv,5
29596.tsv,13
17488.tsv,10
3994.tsv,29
2683.tsv,27
35368.tsv,6
262949.tsv,3
9607.tsv,9
11166.tsv,7
7555.tsv,5
40772.tsv,3
7872.tsv,9
53084.tsv,3
48597.tsv,7
51753.tsv,5
59.tsv,98
108773.tsv,6
11879.tsv,14
39130.tsv,4
298.tsv,51
71154.tsv,3
115659.tsv,4
1.tsv,157
248019.tsv,3
38500.tsv,4
6262.tsv,6
11236.tsv,19
50517.tsv,7
24665.tsv,14
26557.tsv,7
39151.tsv,7
45848.tsv,10
40914.tsv,3
2482.tsv,32
67953.tsv,9
28409.tsv,5
77795.tsv,9
48630.tsv,6
10296.tsv,19
649.tsv,47
47919.tsv,7
93870.tsv,8
45633.tsv,5
15289.tsv,13
30451.tsv,8
53650.tsv,3
366.tsv,9
33805.tsv,8
34096.tsv,3
39228.tsv,8
126408.tsv,7
128210.tsv,4
4846.tsv,19
61196.tsv,11
1359.tsv,40
131094.tsv,3
85115.tsv,7
58016.tsv,9
50300.tsv,8
17535.tsv,8
4448.tsv,10
78162.tsv,5
105817.tsv,7
47625.tsv,12
16575.tsv,7
63066.tsv,8
3521.tsv,9
21492.tsv,11
3843.tsv,12
32800.tsv,14
100033.tsv,7
174098.tsv,3
32975.tsv,10
9668.tsv,4
13312.tsv,12
97009.tsv,4
66.tsv,25
28126.tsv,5
5266.tsv,14
11959.tsv,17
2267.tsv,18
2734.tsv,18
74460.tsv,7
41110.tsv,13
64628.tsv,5
30847.tsv,4
191.tsv,72
12784.tsv,8
11924.tsv,12
99414.tsv,5
9068.tsv,13
14312.tsv,17
8913.tsv,20
103532.tsv,8
2026.tsv,10
5472.tsv,18
33077.tsv,6
5183.tsv,14
158968.tsv,5
206360.tsv,4
6615.tsv,3
1644.tsv,34
6681.tsv,7
92215.tsv,4
50444.tsv,9
6579.tsv,6
28626.tsv,11
2301.tsv,21
165747.tsv,3
6750.tsv,20
65741.tsv,7
93027.tsv,4
152401.tsv,4
125593.tsv,6
11555.tsv,11
196784.tsv,4
65274.tsv,7
6778.tsv,14
35076.tsv,7
22479.tsv,6
27257.tsv,13
42825.tsv,10
346.tsv,20
34060.tsv,7
127859.tsv,4
260250.tsv,3
32662.tsv,12
14928.tsv,13
84142.tsv,7
124308.tsv,4
70976.tsv,5
13021.tsv,7
10304.tsv,15
4533.tsv,25
121941.tsv,7
248239.tsv,4
96305.tsv,4
2834.tsv,25
15421.tsv,11
70177.tsv,9
44250.tsv,11
49178.tsv,7
37041.tsv,5
82122.tsv,7
59933.tsv,10
71314.tsv,9
2564.tsv,26
108992.tsv,6
5957.tsv,7
160768.tsv,4
55215.tsv,7
777.tsv,10
70705.tsv,5
31910.tsv,7
4684.tsv,8
274841.tsv,3
158350.tsv,5
4809.tsv,7
18336.tsv,3
242177.tsv,3
19602.tsv,11
5244.tsv,14
125474.tsv,4
36116.tsv,7
140850.tsv,3
3758.tsv,17
28584.tsv,8
258657.tsv,4
138208.tsv,6
125618.tsv,5
50711.tsv,8
195208.tsv,4
18903.tsv,3
154053.tsv,3
49425.tsv,4
54889.tsv,12
235693.tsv,4
128734.tsv,6
2335.tsv,3
28184.tsv,14
1142.tsv,32
240204.tsv,4
64429.tsv,5
1736.tsv,21
49514.tsv,6
164607.tsv,4
334.tsv,20
44162.tsv,3
52259.tsv,8
76085.tsv,5
39416.tsv,3
8673.tsv,10
694.tsv,10
131632.tsv,5
22084.tsv,15
7817.tsv,8
1207.tsv,7
24638.tsv,6
52813.tsv,3
86557.tsv,7
25140.tsv,13
204928.tsv,3
222053.tsv,3
43909.tsv,7
166961.tsv,4
42187.tsv,5
4004.tsv,21
151896.tsv,5
146.tsv,22
23556.tsv,12
118091.tsv,4
1208.tsv,36
39352.tsv,7
77.tsv,77
9182.tsv,5
171933.tsv,5
7182.tsv,10
11743.tsv,15
138493.tsv,6
1834.tsv,27
9091.tsv,14
128993.tsv,7
6877.tsv,20
197884.tsv,4
292586.tsv,3
2510.tsv,25
51798.tsv,6
3084.tsv,4
8741.tsv,3
71382.tsv,3
27145.tsv,15
34109.tsv,8
45540.tsv,3
20784.tsv,5
1136.tsv,43
103957.tsv,5
254636.tsv,4
118.tsv,53
232277.tsv,4
79016.tsv,6
1988.tsv,24
25206.tsv,5
4670.tsv,6
5447.tsv,13
143.tsv,49
1502.tsv,13
62177.tsv,4
30501.tsv,11
212829.tsv,3
9798.tsv,18
4587.tsv,25
206445.tsv,4
54814.tsv,5
28669.tsv,8
91234.tsv,5
385.tsv,38
28020.tsv,14
55054.tsv,12
5175.tsv,13
13978.tsv,16
8161.tsv,10
8202.tsv,14
283794.tsv,3
21515.tsv,15
131261.tsv,5
42182.tsv,11
93766.tsv,8
7979.tsv,11
2068.tsv,20
90596.tsv,6
182189.tsv,4
64820.tsv,4
59426.tsv,7
39223.tsv,9
25665.tsv,15
220379.tsv,3
3737.tsv,22
2048.tsv,18
49494.tsv,9
2634.tsv,17
251664.tsv,4
91368.tsv,6
10596.tsv,11
9169.tsv,13
55408.tsv,7
5359.tsv,12
10434.tsv,3
8944.tsv,20
13420.tsv,13
220871.tsv,3
19711.tsv,11
6663.tsv,20
1194.tsv,5
752.tsv,29
47543.tsv,10
4210.tsv,20
37524.tsv,3
31436.tsv,5
84091.tsv,4
1837.tsv,20
6760.tsv,15
47992.tsv,9
23767.tsv,12
163752.tsv,3
64149.tsv,5
2767.tsv,32
8943.tsv,6
10098.tsv,15
26057.tsv,8
87461.tsv,4
8068.tsv,22
13278.tsv,18
7650.tsv,9
4794.tsv,10
79635.tsv,9
33280.tsv,9
18256.tsv,4
134695.tsv,3
71772.tsv,5
10352.tsv,11
136.tsv,87
13493.tsv,3
1151.tsv,5
19055.tsv,17
27483.tsv,7
1938.tsv,10
157351.tsv,3
90894.tsv,3
9864.tsv,12
21489.tsv,13
25144.tsv,15
38493.tsv,9
108681.tsv,5
38028.tsv,10
167590.tsv,3
41344.tsv,6
180323.tsv,4
13999.tsv,15
4544.tsv,16
65179.tsv,9
4198.tsv,6
919.tsv,30
60696.tsv,4
30065.tsv,14
31362.tsv,7
310967.tsv,3
44757.tsv,10
68543.tsv,7
30.tsv,87
212609.tsv,4
103292.tsv,4
1201.tsv,42
41041.tsv,13
243967.tsv,3
25917.tsv,13
8221.tsv,18
8258.tsv,12
5659.tsv,15
54541.tsv,9
52230.tsv,5
13046.tsv,10
9559.tsv,21
11493.tsv,19
101800.tsv,7
79806.tsv,4
13839.tsv,17
3149.tsv,7
15265.tsv,15
49268.tsv,11
18834.tsv,10
130991.tsv,5
17302.tsv,4
15590.tsv,13
199663.tsv,4
59551.tsv,7
63892.tsv,5
36674.tsv,3
483.tsv,34
7881.tsv,20
128417.tsv,4
20361.tsv,8
73424.tsv,3
9282.tsv,9
2215.tsv,13
158393.tsv,3
17936.tsv,15
1067.tsv,30
35101.tsv,5
69017.tsv,7
19787.tsv,3
4415.tsv,4
60077.tsv,3
33307.tsv,8
14537.tsv,10
70654.tsv,7
69817.tsv,8
53252.tsv,6
114350.tsv,4
54239.tsv,4
114146.tsv,3
5180.tsv,10
4938.tsv,12
170204.tsv,3
6089.tsv,8
13646.tsv,15
74964.tsv,7
1557.tsv,12
47360.tsv,10
67573.tsv,9
466.tsv,26
49207.tsv,7
7642.tsv,11
80009.tsv,9
51700.tsv,6
28572.tsv,6
173.tsv,66
31752.tsv,14
77002.tsv,3
488.tsv,35
31261.tsv,12
17868.tsv,15
71358.tsv,7
7879.tsv,21
61366.tsv,8
10526.tsv,9
5992.tsv,20
63666.tsv,9
116220.tsv,6
149296.tsv,3
4003.tsv,26
159289.tsv,4
42301.tsv,12
1.tsv,147
17254.tsv,17
7115.tsv,16
4125.tsv,25
3.tsv,62
39563.tsv,10
90385.tsv,4
67548.tsv,5
52620.tsv,8
58756.tsv,6
40846.tsv,9
16348.tsv,4
106902.tsv,3
106445.tsv,6
6200.tsv,8
18460.tsv,7
45433.tsv,7
11744.tsv,16
1277.tsv,33
16622.tsv,9
150902.tsv,4
10217.tsv,14
108746.tsv,6
169712.tsv,3
40582.tsv,11
52404.tsv,4
19339.tsv,17
38096.tsv,4
63342.tsv,5
101582.tsv,4
821.tsv,39
73941.tsv,8
11513.tsv,18
6703.tsv,25
5940.tsv,4
43536.tsv,3
148976.tsv,6
26697.tsv,10
17475.tsv,17
543.tsv,43
49062.tsv,10
1884.tsv,4
27093.tsv,7
8728.tsv,12
5517.tsv,18
104170.tsv,6
19688.tsv,10
31948.tsv,6
21877.tsv,13
153191.tsv,4
142661.tsv,3
53092.tsv,7
13457.tsv,16
278639.tsv,3
9255.tsv,17
33869.tsv,13
60869.tsv,4
125804.tsv,5
24986.tsv,13
7228.tsv,19
40084.tsv,7
19301.tsv,7
21931.tsv,12
4052.tsv,12
118030.tsv,3
21509.tsv,7
301184.tsv,3
89579.tsv,6
50666.tsv,6
61142.tsv,7
52634.tsv,8
75103.tsv,9
106313.tsv,5
64799.tsv,9
29175.tsv,8
45471.tsv,5
97293.tsv,6
155.tsv,41
228745.tsv,3
28058.tsv,6
18316.tsv,14
138825.tsv,6
92795.tsv,8
111024.tsv,3
95160.tsv,3
16531.tsv,11
5249.tsv,21
70431.tsv,8
514.tsv,43
16189.tsv,11
62204.tsv,10
71408.tsv,7
109324.tsv,6
18681.tsv,10
53540.tsv,6
12537.tsv,7
34255.tsv,12
90953.tsv,3
107729.tsv,6
110863.tsv,3
81065.tsv,11
22268.tsv,5
9776.tsv,11
8218.tsv,17
311746.tsv,3
12690.tsv,6
9342.tsv,22
74553.tsv,9
24494.tsv,6
51553.tsv,11
61950.tsv,8
503.tsv,27
91459.tsv,4
90012.tsv,3
11206.tsv,5
21312.tsv,11
302.tsv,63
6644.tsv,4
15667.tsv,13
16876.tsv,10
92254.tsv,6
36950.tsv,3
249196.tsv,3
293994.tsv,3
124096.tsv,6
260384.tsv,4
108878.tsv,5
11211.tsv,9
10583.tsv,16
128037.tsv,5
852.tsv,45
33268.tsv,3
20686.tsv,16
33774.tsv,3
22989.tsv,5
178058.tsv,3
163890.tsv,4
121960.tsv,3
85539.tsv,11
9510.tsv,6
5987.tsv,7
23859.tsv,15
252.tsv,18
22432.tsv,3
20259.tsv,6
5619.tsv,5
13630.tsv,17
942.tsv,32
215410.tsv,4
17.tsv,25
224518.tsv,4
5215.tsv,6
5608.tsv,15
201170.tsv,4
86387.tsv,4
117547.tsv,6
37590.tsv,10
210781.tsv,4
228023.tsv,3
346.tsv,26
2670.tsv,8
25192.tsv,7
2551.tsv,5
16336.tsv,9
2169.tsv,12
6618.tsv,23
25578.tsv,4
168613.tsv,5
1798.tsv,27
1009.tsv,32
10737.tsv,19
8801.tsv,14
4882.tsv,12
196334.tsv,3
340.tsv,47
5423.tsv,15
196.tsv,44
9107.tsv,16
36789.tsv,7
40458.tsv,8
70575.tsv,5
20314.tsv,10
11328.tsv,7
7786.tsv,8
4548.tsv,20
8314.tsv,4
138432.tsv,6
12442.tsv,20
2552.tsv,34
37686.tsv,3
28006.tsv,9
1340.tsv,5
31202.tsv,14
23617.tsv,9
51540.tsv,12
2379.tsv,4
39426.tsv,8
259662.tsv,3
16.tsv,44
29986.tsv,11
64609.tsv,10
97405.tsv,4
195256.tsv,4
97412.tsv,7
51658.tsv,12
58992.tsv,10
260486.tsv,3
930.tsv,42
6485.tsv,6
45718.tsv,5
149637.tsv,3
91150.tsv,5
3443.tsv,4
1478.tsv,9
34112.tsv,6
92040.tsv,4
12141.tsv,5
14316.tsv,14
154.tsv,21
203137.tsv,4
58989.tsv,8
173871.tsv,3
39446.tsv,7
107985.tsv,5
33579.tsv,4
2914.tsv,30
69363.tsv,5
23128.tsv,13
106683.tsv,7
107041.tsv,7
605.tsv,20
272610.tsv,3
34047.tsv,9
153454.tsv,5
61164.tsv,11
44125.tsv,9
59739.tsv,7
15629.tsv,16
95066.tsv,7
2676.tsv,13
8105.tsv,17
24714.tsv,8
1387.tsv,32
15821.tsv,11
5358.tsv,26
30586.tsv,13
141066.tsv,4
209.tsv,58
233413.tsv,4
2755.tsv,9
1144.tsv,38
11724.tsv,17
756.tsv,48
8069.tsv,14
120739.tsv,6
134045.tsv,5
231141.tsv,3
11184.tsv,4
9573.tsv,19
13888.tsv,6
37481.tsv,10
109719.tsv,3
37424.tsv,5
35619.tsv,6
66951.tsv,8
3972.tsv,28
169223.tsv,4
50625.tsv,5
189879.tsv,5
179772.tsv,4
68521.tsv,4
796.tsv,42
9834.tsv,9
66079.tsv,10
1327.tsv,22
284709.tsv,3
26254.tsv,12
89029.tsv,6
33891.tsv,8
5187.tsv,22
36380.tsv,12
56321.tsv,6
10187.tsv,6
12320.tsv,6
46225.tsv,6
29166.tsv,4
38683.tsv,4
4456.tsv,6
53873.tsv,4
53316.tsv,12
1818.tsv,3
257821.tsv,3
6956.tsv,4
25031.tsv,6
86519.tsv,7
89089.tsv,6
49439.tsv,11
29302.tsv,9
71863.tsv,7
93374.tsv,6
6735.tsv,15
199755.tsv,4
821.tsv,6
7592.tsv,10
1600.tsv,32
58813.tsv,11
23059.tsv,14
2619.tsv,31
1230.tsv,38
240924.tsv,3
19572.tsv,5
53798.tsv,10
6792.tsv,9
3341.tsv,18
14032.tsv,9
50457.tsv,6
2906.tsv,19
73041.tsv,8
19733.tsv,10
41270.tsv,6
19814.tsv,15
39269.tsv,7
13803.tsv,7
65548.tsv,9
11489.tsv,17
138391.tsv,6
21967.tsv,7
10111.tsv,8
94897.tsv,3
161101.tsv,5
39.tsv,61
38463.tsv,10
75514.tsv,3
6206.tsv,10
7042.tsv,24
201863.tsv,3
61.tsv,14
76205.tsv,8
3326.tsv,7
68457.tsv,3
248199.tsv,3
16885.tsv,15
21039.tsv,9
357.tsv,5
92624.tsv,4
11749.tsv,19
20538.tsv,12
61531.tsv,9
69111.tsv,4
36027.tsv,8
9108.tsv,13
44506.tsv,7
74173.tsv,6
132228.tsv,3
101554.tsv,5
10615.tsv,4
22946.tsv,13
6807.tsv,23
53993.tsv,7
34571.tsv,10
61748.tsv,4
104.tsv,9
46699.tsv,5
3912.tsv,18
107233.tsv,6
50800.tsv,8
3887.tsv,25
10184.tsv,4
17517.tsv,7
70065.tsv,5
38654.tsv,8
13537.tsv,16
37399.tsv,5
4290.tsv,26
1064.tsv,41
236100.tsv,4
7064.tsv,17
158911.tsv,6
99153.tsv,8
74920.tsv,7
15791.tsv,15
3604.tsv,8
7939.tsv,19
34010.tsv,10
3671.tsv,20
129854.tsv,5
91695.tsv,5
11.tsv,132
9723.tsv,18
13279.tsv,3
4144.tsv,27
18319.tsv,9
29585.tsv,6
67930.tsv,8
729.tsv,40
268182.tsv,4
132258.tsv,3
83589.tsv,8
25058.tsv,5
13142.tsv,8
47709.tsv,8
262.tsv,65
42148.tsv,6
33362.tsv,8
79767.tsv,6
35726.tsv,10
30019.tsv,9
96293.tsv,4
3394.tsv,21
88588.tsv,8
58751.tsv,5
17550.tsv,4
2020.tsv,6
45361.tsv,7
32406.tsv,8
131301.tsv,4
6417.tsv,18
36638.tsv,5
65465.tsv,6
8281.tsv,14
73799.tsv,7
64774.tsv,10
535.tsv,20
136193.tsv,3
68597.tsv,9
14734.tsv,16
12396.tsv,15
11133.tsv,17
39622.tsv,4
161056.tsv,5
13579.tsv,4
63337.tsv,5
199994.tsv,4
27775.tsv,13
69144.tsv,8
43818.tsv,8
288.tsv,48
87533.tsv,6
137619.tsv,3
108847.tsv,5
116629.tsv,4
26492.tsv,12
43265.tsv,6
81111.tsv,9
6942.tsv,15
92590.tsv,5
72265.tsv,3
4150.tsv,23
13434.tsv,4
52308.tsv,7
6063.tsv,18
10110.tsv,10
13013.tsv,16
4761.tsv,8
258380.tsv,3
99232.tsv,6
63685.tsv,8
11986.tsv,19
167237.tsv,5
103167.tsv,7
940.tsv,6
6977.tsv,18
83174.tsv,7
101348.tsv,5
82029.tsv,5
19115.tsv,13
2616.tsv,34
103921.tsv,3
38011.tsv,5
67370.tsv,8
147106.tsv,6
28246.tsv,8
3349.tsv,8
4280.tsv,14
107130.tsv,5
954.tsv,40
100504.tsv,6
8397.tsv,20
239999.tsv,3
20820.tsv,10
8287.tsv,12
20499.tsv,14
87137.tsv,8
33177.tsv,4
3910.tsv,15
12582.tsv,18
48383.tsv,9
30678.tsv,7
85823.tsv,3
467.tsv,45
141760.tsv,4
2295.tsv,34
18422.tsv,3
4087.tsv,21
71298.tsv,4
221555.tsv,4
537.tsv,45
49756.tsv,6
17659.tsv,8
120590.tsv,5
34957.tsv,13
91440.tsv,4
130169.tsv,5
1031.tsv,16
4113.tsv,4
16869.tsv,6
21679.tsv,12
16388.tsv,18
259899.tsv,4
31164.tsv,12
20325.tsv,3
176.tsv,71
68787.tsv,6
26159.tsv,12
1414.tsv,31
144803.tsv,5
19661.tsv,9
70876.tsv,9
86706.tsv,5
5132.tsv,21
16736.tsv,12
47933.tsv,8
54735.tsv,8
51240.tsv,8
1076.tsv,42
88151.tsv,4
10832.tsv,5
19209.tsv,5
11514.tsv,15
122849.tsv,5
2044.tsv,16
80345.tsv,11
135664.tsv,5
1167.tsv,30
5775.tsv,20
78.tsv,4
39964.tsv,11
33685.tsv,13
109915.tsv,7
7588.tsv,17
255.tsv,60
141863.tsv,5
216657.tsv,3
92535.tsv,5
5816.tsv,20
1363.tsv,39
26751.tsv,11
130208.tsv,5
1218.tsv,4
9174.tsv,21
9882.tsv,7
22253.tsv,7
16510.tsv,4
113226.tsv,6
31208.tsv,11
3834.tsv,28
15497.tsv,13
253335.tsv,3
1465.tsv,10
101507.tsv,5
59760.tsv,10
16634.tsv,14
175683.tsv,5
157520.tsv,5
245341.tsv,4
21454.tsv,8
24898.tsv,5
208172.tsv,4
129991.tsv,4
40657.tsv,8
84261.tsv,5
1724.tsv,24
38479.tsv,9
548.tsv,6
6673.tsv,10
708.tsv,34
39569.tsv,4
60458.tsv,9
2667.tsv,12
28789.tsv,12
10978.tsv,8
7729.tsv,10
45582.tsv,3
2178.tsv,16
84512.tsv,5
2612.tsv,25
2291.tsv,24
69717.tsv,5
28146.tsv,9
10058.tsv,14
75870.tsv,7
8455.tsv,18
58285.tsv,4
167770.tsv,4
70362.tsv,8
28800.tsv,8
37433.tsv,4
7054.tsv,14
9120.tsv,9
45651.tsv,7
67888.tsv,8
14499.tsv,10
197842.tsv,4
28034.tsv,11
53167.tsv,5
9812.tsv,16
20225.tsv,15
20990.tsv,15
63118.tsv,3
20482.tsv,8
73464.tsv,7
4774.tsv,4
200712.tsv,4
680.tsv,12
204650.tsv,4
21229.tsv,6
59022.tsv,10
4117.tsv,8
54970.tsv,11
106336.tsv,4
251053.tsv,4
1539.tsv,36
51535.tsv,3
41013.tsv,6
4619.tsv,26
19919.tsv,6
846.tsv,38
54533.tsv,12
5972.tsv,24
8381.tsv,6
11962.tsv,20
59734.tsv,9
117606.tsv,3
2260.tsv,33
64822.tsv,9
16560.tsv,3
10824.tsv,13
26850.tsv,4
69328.tsv,10
12121.tsv,17
10872.tsv,9
57431.tsv,10
2844.tsv,11
145915.tsv,6
150184.tsv,3
4458.tsv,28
75463.tsv,9
97192.tsv,5
46256.tsv,5
106571.tsv,7
169885.tsv,5
81153.tsv,9
164264.tsv,3
120445.tsv,7
4992.tsv,13
68907.tsv,9
9985.tsv,14
43814.tsv,5
40715.tsv,8
129305.tsv,5
5292.tsv,24
34301.tsv,8
70938.tsv,4
215031.tsv,4
88356.tsv,6
60161.tsv,7
21031.tsv,3
35918.tsv,8
906.tsv,9
19628.tsv,8
110008.tsv,5
4044.tsv,28
107416.tsv,7
85400.tsv,8
34149.tsv,7
79375.tsv,11
142689.tsv,4
8514.tsv,10
107788.tsv,4
5170.tsv,9
1832.tsv,32
44991.tsv,7
37560.tsv,3
200.tsv,65
17822.tsv,7
4612.tsv,15
49932.tsv,9
49753.tsv,7
115873.tsv,5
13817.tsv,3
4757.tsv,20
16167.tsv,16
121142.tsv,5
62124.tsv,11
4172.tsv,15
4069.tsv,17
2141.tsv,12
21724.tsv,14
125761.tsv,3
102424.tsv,3
7912.tsv,8
72097.tsv,9
35621.tsv,9
1594.tsv,12
104028.tsv,5
40967.tsv,5
24278.tsv,13
128036.tsv,6
32354.tsv,8
94199.tsv,3
1938.tsv,22
7867.tsv,7
19808.tsv,15
61548.tsv,4
135981.tsv,5
19048.tsv,8
1392.tsv,6
48374.tsv,7
111803.tsv,3
15645.tsv,6
712.tsv,41
38712.tsv,9
1089.tsv,15
1676.tsv,9
240808.tsv,4
56816.tsv,5
93085.tsv,5
13409.tsv,15
27305.tsv,7
8976.tsv,14
1541.tsv,33
131315.tsv,3
3073.tsv,27
113178.tsv,4
95479.tsv,6
135711.tsv,5
65834.tsv,4
88595.tsv,8
60776.tsv,10
9912.tsv,8
3325.tsv,5
206982.tsv,4
4748.tsv,9
16708.tsv,9
32204.tsv,7
45585.tsv,9
25268.tsv,5
1251.tsv,7
47810.tsv,11
49478.tsv,9
131592.tsv,3
38318.tsv,13
16199.tsv,14
1336.tsv,25
7465.tsv,19
21273.tsv,6
16075.tsv,10
65387.tsv,6
18049.tsv,3
90470.tsv,4
43447.tsv,7
543.tsv,54
19847.tsv,5
616.tsv,6
259947.tsv,4
9339.tsv,14
26244.tsv,11
14622.tsv,6
177398.tsv,3
45243.tsv,10
24933.tsv,5
60242.tsv,9
164327.tsv,5
76708.tsv,6
155244.tsv,4
54530.tsv,5
79976.tsv,5
1668.tsv,23
27013.tsv,10
4593.tsv,17
8798.tsv,10
85234.tsv,3
14351.tsv,11
5829.tsv,12
801.tsv,36
20601.tsv,7
6550.tsv,21
174149.tsv,4
8652.tsv,19
45.tsv,66
74712.tsv,6
63164.tsv,6
62692.tsv,9
68060.tsv,8
42472.tsv,6
173201.tsv,3
43918.tsv,5
34650.tsv,4
51046.tsv,5
35188.tsv,13
68849.tsv,7
113362.tsv,5
59281.tsv,10
2403.tsv,21
42320.tsv,9
36836.tsv,8
96701.tsv,7
68352.tsv,5
1798.tsv,22
102450.tsv,5
1064.tsv,28
26696.tsv,6
2629.tsv,4
199354.tsv,3
1264.tsv,32
22101.tsv,5
75002.tsv,6
6437.tsv,5
10132.tsv,8
22130.tsv,16
13787.tsv,17
24696.tsv,6
64.tsv,70
1578.tsv,6
81645.tsv,7
10063.tsv,13
103171.tsv,7
155633.tsv,4
902.tsv,24
19172.tsv,14
17276.tsv,4
162263.tsv,5
200861.tsv,4
31905.tsv,10
20184.tsv,16
1775.tsv,35
55688.tsv,12
21114.tsv,15
93718.tsv,6
18142.tsv,15
70098.tsv,5
266990.tsv,3
51940.tsv,9
23891.tsv,9
8838.tsv,16
6098.tsv,18
178717.tsv,4
57655.tsv,9
25355.tsv,7
37322.tsv,5
9001.tsv,9
174422.tsv,5
5417.tsv,25
84378.tsv,7
65604.tsv,7
68261.tsv,8
25146.tsv,6
2260.tsv,15
78603.tsv,6
200621.tsv,4
7301.tsv,15
34619.tsv,11
61252.tsv,5
178659.tsv,4
2658.tsv,4
76166.tsv,9
4748.tsv,22
310772.tsv,3
66141.tsv,9
23495.tsv,7
11295.tsv,6
3482.tsv,15
6262.tsv,20
14460.tsv,17
1137.tsv,24
32122.tsv,14
13377.tsv,3
55768.tsv,4
25779.tsv,7
4901.tsv,23
64956.tsv,6
17117.tsv,15
4458.tsv,15
310641.tsv,3
94026.tsv,5
13886.tsv,12
239225.tsv,3
128340.tsv,4
45084.tsv,11
16728.tsv,14
13498.tsv,12
60876.tsv,8
54903.tsv,9
11143.tsv,17
44568.tsv,8
15309.tsv,13
105614.tsv,7
132548.tsv,6
45664.tsv,6
15629.tsv,13
15652.tsv,17
462.tsv,35
17409.tsv,10
29137.tsv,9
140089.tsv,3
10022.tsv,18
6520.tsv,8
2729.tsv,18
270038.tsv,3
666.tsv,36
73222.tsv,6
13820.tsv,13
82721.tsv,6
160712.tsv,3
2268.tsv,28
3088.tsv,12
9164.tsv,4
94402.tsv,4
22260.tsv,5
97381.tsv,6
3574.tsv,10
13661.tsv,17
